"cluster","heatwave_type","activity_type","bin_left","bin_right","bar_height","histogram_scale"
"1","day","run","4.579312500000006","5.088125000000007","0.0065352497704119","share"
"1","day","run","5.088125000000007","5.596937500000007","0.0071652820195203","share"
"1","day","run","5.596937500000007","6.105750000000008","0.0056809687546718","share"
"1","day","run","6.105750000000008","6.614562500000009","0.0033637314994767","share"
"1","day","run","6.614562500000009","7.123375000000009","0.0056382547038848","share"
"1","day","run","7.123375000000009","7.63218750000001","0.0031821967836319","share"
"1","day","run","7.63218750000001","8.14100000000001","0.0030967686820579","share"
"1","day","run","8.14100000000001","8.649812500000012","0.0035559447280182","share"
"1","day","run","8.649812500000012","9.158625000000011","0.0032035538090254","share"
"1","day","run","9.158625000000011","9.667437500000013","0.0021250240266535","share"
"1","day","run","9.667437500000013","10.176250000000014","0.0026589496614911","share"
"1","day","run","10.176250000000014","10.685062500000011","0.0046451530230869","share"
"1","day","run","10.685062500000011","11.193875000000014","0.0023813083313756","share"
"1","day","run","11.193875000000014","11.702687500000016","0.0022424876663178","share"
"1","day","run","11.702687500000016","12.211500000000015","0.0025842000726138","share"
"1","day","walk","0.0","0.5088125000000007","0.0029793050423936","share"
"1","day","walk","0.5088125000000007","1.0176250000000011","0.0033103389359929","share"
"1","day","walk","1.0176250000000011","1.526437500000002","0.0034171240629605","share"
"1","day","walk","1.526437500000002","2.0352500000000027","0.0040898703628558","share"
"1","day","walk","2.0352500000000027","2.5440625000000034","0.0031181257074514","share"
"1","day","walk","2.5440625000000034","3.052875000000004","0.0028831984281229","share"
"1","day","walk","3.052875000000004","3.561687500000005","0.0015804198791192","share"
"1","day","walk","3.561687500000005","4.070500000000005","0.0024347008948593","share"
"1","day","walk","4.070500000000005","4.579312500000006","0.0018367041838412","share"
"1","day","walk","4.579312500000006","5.088125000000007","0.0019541678235055","share"
"1","day","walk","5.088125000000007","5.596937500000007","0.0018580612092347","share"
"1","day","walk","5.596937500000007","6.105750000000008","0.0013348140870939","share"
"1","day","walk","6.105750000000008","6.614562500000009","0.0010998868077654","share"
"1","day","walk","6.614562500000009","7.123375000000009","0.0012600644982166","share"
"1","day","walk","7.123375000000009","7.63218750000001","0.0008008884522563","share"
"1","day","walk","7.63218750000001","8.14100000000001","0.0007047818379856","share"
"1","day","walk","8.14100000000001","8.649812500000012","0.0010571727569784","share"
"1","day","walk","8.649812500000012","9.158625000000011","0.0007581744014693","share"
"1","day","walk","9.158625000000011","9.667437500000013","0.0004484975332635","share"
"1","day","walk","9.667437500000013","10.176250000000014","0.0005873181983213","share"
"1","day","walk","10.176250000000014","10.685062500000011","0.0011105653204621","share"
